genres,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode
british jazz,0.5129223205128205,0.49793589743589745,371147.76923076925,0.4757769230769231,0.5197179487179487,0.15155512820512823,-12.637532051282053,0.049223076923076925,115.94365384615384,0.5281089743589744,39.3974358974359,11,1
british modern classical,0.9331395387587661,0.2593737216908039,266762.0264478664,0.14068986071627232,0.4764550622332541,0.15723593442696226,-22.52137235358682,0.05106141349802332,100.58506287919423,0.18318219958728169,12.335164615491587,0,1
british post-rock,0.09099,0.38266666666666665,240544.5,0.3325,0.7581666666666667,0.12266666666666667,-12.658999999999999,0.03208333333333334,110.42316666666667,0.052316666666666664,48.0,7,1
british singer-songwriter,0.6579503921568628,0.5125422969187676,238384.57422969188,0.3755510924369748,0.09490274689635855,0.1294940056022409,-10.809295238095237,0.04451977591036415,117.14509103641456,0.2711781512605042,53.193557422969185,2,1
british soul,0.2535200578848227,0.6121881041065956,258105.13294976216,0.5962937660407288,0.052897464118310034,0.16296154316079758,-8.231261073297127,0.089813770482979,118.88302873117016,0.5262256298029616,52.21972823074558,9,1
british soundtrack,0.7147643732970733,0.26715998169731503,197374.18793663124,0.24112158072174739,0.7945701085211085,0.1588625698005698,-19.023381760338427,0.04661327501510835,100.2071401575585,0.103179475006475,44.90057498057498,2,1
britpop,0.11405555555574708,0.4881274115404723,240592.67624940284,0.7430815187901346,0.08975928928548431,0.20769273641303423,-7.942117002921331,0.052062848948239,124.40590454898664,0.569246536848583,46.85437325976928,7,1
broadway,0.6306903923206705,0.5209350510681608,238803.74996022903,0.4201493472979952,0.023141561552783938,0.19735410165298986,-10.89196873035619,0.1406057796722708,118.06742237386928,0.46391664070511385,39.06361538870449,0,1
broken beat,0.1158,0.6773333333333333,273031.0,0.5576666666666666,0.16429733333333332,0.10463333333333334,-9.289666666666667,0.12313333333333332,112.75566666666664,0.7000000000000001,36.833333333333336,11,1
bronx hip hop,0.12066664956227374,0.769156366175856,273856.6999371983,0.7094662766580805,0.011808238789900095,0.2375987672450803,-7.775165595122066,0.25692458365241805,111.69378172659661,0.6341427968068319,43.34073972547108,7,1
brooklyn indie,0.19345013726190474,0.5385103174603175,235827.71599206346,0.6938284126984129,0.1630063426388889,0.16062347222222226,-7.021477896825397,0.057287428571428566,124.63098432539682,0.5291290079365079,50.70376984126984,6,1
brostep,0.0611645117613086,0.6197664691854834,242087.59565168788,0.7897908823310231,0.16317907255272376,0.2122761886131604,-5.201475899843507,0.11360179707876891,130.86862996124896,0.3834584071093226,54.82043371339146,2,1
brutal death metal,0.00015720021957671957,0.2702205026455027,242334.33492063492,0.9523502645502647,0.5620156137566137,0.20551243386243387,-8.336351984126985,0.10282719576719578,117.73009285714286,0.24982158730158732,38.438095238095244,2,1
brutal deathcore,0.10296510357142857,0.5394464285714287,229160.25,0.8720178571428572,0.011019798928571429,0.14632500000000007,-5.691267857142858,0.11492857142857144,119.07857142857144,0.42914285714285716,37.05357142857143,7,1
bubble trance,0.008045333333333333,0.6138333333333333,251124.5,0.9079999999999999,0.4542666666666666,0.17466666666666666,-7.729833333333333,0.04301666666666667,134.57233333333332,0.5091666666666667,53.666666666666664,10,0
bubblegum dance,0.07234677918391996,0.7011214371980676,230930.11662353348,0.8610988181504484,0.08347437076604555,0.206477858868185,-6.855884014837819,0.04715888285024154,128.82780724637684,0.7307814786059351,54.984886128364394,7,1
bubblegum pop,0.408227052087401,0.5426681628332105,178818.2107324606,0.560675997037353,0.022839240716492026,0.19842075580636392,-10.07797797510401,0.05427388604131461,120.0629477065242,0.6652555679879188,35.83290634115318,7,1
buffalo ny indie,0.4461,0.4807000000000001,279151.2,0.5058,0.0014800200000000005,0.13141,-10.461000000000002,0.07293500000000003,132.40915,0.27685,47.6,2,1
buffalo ny metal,0.0015021860714285714,0.2911964285714286,206571.48214285716,0.9741428571428571,0.3560753535714286,0.18018928571428572,-6.003696428571429,0.10956071428571429,118.87251785714287,0.32620714285714286,42.94642857142858,2,1
bulgarian folk,0.847,0.179,131707.0,0.287,8.24e-06,0.361,-15.415,0.0395,92.063,0.18,31.0,5,1
burmese traditional,0.8695,0.48250000000000004,177836.5,0.081225,0.17479683750000002,0.20305,-25.4685,0.10974999999999999,106.63400000000001,0.5655,0.75,1,1
bush ballad,0.7203333333333334,0.6783333333333333,194893.16666666666,0.28933333333333333,1.1983333333333333e-05,0.1536,-13.6725,0.08866666666666669,110.5545,0.6735000000000001,42.833333333333336,2,1
c-pop,0.5823570378983897,0.5499361224174679,255029.71910811693,0.41325224034062746,0.007385951214732618,0.19558343119783853,-10.592671606912903,0.03476201872890582,114.43359131870189,0.3768563414854246,42.739055971060665,7,1
c86,0.19444171266666668,0.4626109401709402,217979.56769230767,0.7182694871794872,0.2829615944136752,0.22390666666666667,-9.931928547008546,0.04813373504273504,132.31402547008548,0.6351531623931623,36.302991452991456,7,1
cabaret,0.8662537698412699,0.5075251984126984,182821.2083333333,0.2733828373015873,0.035730683246031736,0.24457059523809527,-14.369897222222223,0.10659416666666666,108.69601825396826,0.5258065634920636,12.281349206349207,10,1
cajun,0.4174785714285714,0.5078809523809523,174657.35714285716,0.5668571428571428,0.043078407619047625,0.18646904761904762,-8.819642857142858,0.0512047619047619,148.7726904761905,0.6945238095238095,23.666666666666668,7,1
calgary indie,0.203,0.446,299853.0,0.614,0.0115,0.361,-9.82,0.0379,132.05,0.779,51.0,6,0
cali rap,0.14498795626604066,0.76669639123273,211352.1936474566,0.6230041446763098,0.01178119210025443,0.17995228002178762,-7.3306250678509866,0.20875717044662,109.75756121699303,0.5073062497879711,55.99232752907872,1,1
calming instrumental,0.9207380322499369,0.3788512975560595,182850.27035777274,0.10873498110355254,0.8240537563857393,0.1223597127739985,-23.723268657092465,0.05920812925170068,95.54188650793648,0.2421786243386243,60.34057697152935,5,1
calypso,0.8561392711004684,0.5958421548629962,181392.5819605302,0.4641202801453612,0.23648010633195982,0.2417915002654064,-10.664545324803449,0.11694214418746783,107.40056116902636,0.8082927632956758,6.1217619429593535,5,1
cambodian rock,0.030529499999999998,0.504,166968.15,0.70485,0.189081,0.27190000000000003,-6.9413,0.051274999999999994,124.45810000000002,0.8214,25.5,0,1
cambridge choir,0.8951880952380954,0.31399880952380954,258766.93571428573,0.18243499999999999,0.4705332885714286,0.14432428571428574,-20.628728571428574,0.04229595238095237,104.32655952380954,0.20786499999999997,36.53571428571429,7,1
cambridgeshire indie,0.795,0.358,252960.0,0.546,0.0586,0.111,-8.927,0.0296,106.489,0.264,64.0,0,0
canadian americana,0.5691785714285714,0.5544166666666667,259534.52380952382,0.32322460317460316,0.2355421587301587,0.12357619047619046,-14.60709523809524,0.04165515873015873,115.21812698412698,0.35681507936507934,50.67460317460317,7,1
canadian blues,0.18221653750000003,0.5806500000000001,223774.5,0.741325,0.0035106410000000005,0.2065525,-9.29995,0.0790775,112.96679999999999,0.601,34.225,11,1
canadian ccm,0.18491407217261904,0.5283988095238096,247647.2552083333,0.7047626488095238,0.00013814938244047621,0.13234017857142857,-5.755323660714286,0.06747782738095237,123.8614326636905,0.45294389880952385,51.01190476190476,11,1
canadian celtic,0.38944227169655743,0.5348956709956709,228068.9406514121,0.6492199752628325,0.02214451745310245,0.19625500309214594,-8.45780426716141,0.07050853432282003,133.8507085137085,0.7356013914656773,41.88091115233972,7,1
canadian children's music,0.7724985250737461,0.7519852507374633,116351.74336283184,0.32785162241887905,0.0043694206784660765,0.1683974926253687,-12.874528023598819,0.07551873156342183,105.08656637168143,0.7292138643067846,32.98967551622419,7,1
canadian choir,0.969,0.117,145840.0,0.0866,0.6779999999999999,0.0788,-24.17,0.0412,79.267,0.0366,1.0,9,1
canadian classical,0.9162118644067798,0.25226073446327685,346627.3954802259,0.1905030790960452,0.722269048898305,0.1820483050847458,-18.823169491525427,0.03745706214689265,97.41872316384182,0.2076180790960452,27.709039548022595,2,0
canadian comedy,0.7565,0.42750000000000005,161820.0,0.4355,1.34e-05,0.261,-12.322,0.1016,113.956,0.3305,40.5,7,1
canadian contemporary country,0.23157881349206347,0.6087645833333334,211899.135515873,0.7089164682539684,0.017407261615079363,0.1549461507936508,-6.681892063492064,0.05766730158730158,122.54797043650792,0.566679761904762,52.97757936507937,11,1
canadian contemporary r&b,0.3447790500268384,0.5864930220075147,220032.15777777776,0.5413398711755233,0.012708205238432633,0.2298725013419216,-7.859368588298444,0.14618113902308105,119.73837031669353,0.4331493805689748,63.737380568974764,9,1
canadian country,0.3742216563436563,0.6048072495033702,214719.59466079893,0.5769978406650819,0.005005701324560497,0.1582194943562185,-8.326601569694672,0.04694522422979319,114.22398939422648,0.5294520284313389,46.058761066519686,11,1
canadian electronic,0.06933436327838828,0.5675155677655678,276759.4597069597,0.7232435897435897,0.22455479908424908,0.2564922161172162,-5.860394688644689,0.07610128205128204,134.91476739926742,0.2621331501831502,55.09615384615385,2,1
canadian electropop,0.06889865357142859,0.6349285714285713,221737.2321428571,0.7180833333333333,0.22305405214285712,0.16765357142857143,-5.954464285714286,0.04453869047619048,122.07285714285715,0.2979738095238095,55.68452380952381,5,1
canadian experimental,0.678,0.41600000000000004,321649.75,0.16705,0.44625,0.19205,-19.9055,0.07595,136.08275,0.19569999999999999,41.0,7,1
canadian folk,0.5683412704686619,0.5617239209615971,241437.11839658095,0.3973734278445194,0.05007023162974617,0.13941827054654493,-11.762632951316549,0.03676500694457967,112.87779707451472,0.4126563770063021,48.76199997403896,4,1
canadian hardcore,0.004168333333333334,0.386,298980.0,0.9241666666666666,0.28211768333333337,0.20866666666666667,-6.721666666666667,0.0735,113.956,0.4418333333333334,42.5,1,1
canadian hip hop,0.2883579938816478,0.6910695091524162,194931.3136640252,0.5514390543998536,0.07625512455677931,0.1745432371182635,-8.163559229076126,0.18360458277066835,117.77731516996981,0.5298571137694373,52.542083928951875,1,1
canadian house,0.172,0.705,470093.0,0.403,0.00201,0.615,-9.7,0.0438,114.992,0.155,57.0,0,1
canadian indie,0.2908518676501407,0.5462686065539724,248292.66007374643,0.6397110672069156,0.08509909606129716,0.17984728333368383,-8.594437016961987,0.056116090672485394,123.30572167641573,0.5421769695916364,45.74579751564225,9,1
canadian indie folk,0.7713333333333333,0.4936666666666667,229386.66666666666,0.38166666666666665,0.14309,0.13313333333333333,-14.456999999999999,0.0347,134.85466666666667,0.37366666666666665,49.0,5,1
canadian indigenous,0.2609666666666666,0.6101944444444444,235623.58333333334,0.5125000000000001,0.02073804222222222,0.10616111111111111,-10.34827777777778,0.06294444444444444,123.28152777777778,0.6073138888888889,37.44444444444444,3,1
canadian latin,0.17685555555555554,0.7154444444444443,251476.2222222223,0.7041666666666667,0.0034398955555555557,0.16724444444444442,-6.021166666666668,0.06571666666666667,113.01233333333334,0.6534444444444445,54.27777777777778,10,1
canadian metal,0.028695866524782183,0.4357343143712272,258724.18328650304,0.8614805817369948,0.15827313073524127,0.2614218644316487,-6.433502117491658,0.07285414290725375,129.04077532928085,0.422409487120419,40.22134821374495,11,1
canadian metalcore,0.00115,0.313,219587.0,0.961,0.0,0.12,-4.51,0.193,138.721,0.21,45.0,5,1
canadian modern jazz,0.389,0.5485,257188.75,0.512,0.424368,0.1315,-7.75075,0.04175,112.777,0.32525000000000004,56.5,0,0
canadian pop,0.31826014795804286,0.5756761552915693,227824.06472643343,0.5865455292681857,0.02421416641619209,0.17675698303530418,-7.535832287925347,0.07486079697153245,122.69347571388671,0.4648716234873065,52.81296068727824,7,1
canadian pop punk,0.12848694716845876,0.47399408602150545,204480.87939068102,0.7907462365591398,0.0016862089301075264,0.1539230107526882,-5.254416666666668,0.0641365770609319,147.07839121863802,0.5386829749103943,51.31003584229391,10,1
canadian post-hardcore,0.06340797882051283,0.39736666666666665,228974.1487179487,0.8755974358974358,0.0018642031282051282,0.20393846153846154,-5.105884615384616,0.11023358974358974,125.94952307692309,0.38715384615384624,45.88205128205128,5,1
canadian post-rock,0.4674922666666667,0.14913333333333334,679198.1333333333,0.5583999999999999,0.8069333333333333,0.12491999999999999,-10.860599999999998,0.059,100.19566666666667,0.05751333333333333,44.13333333333333,11,0
canadian psychedelic,0.35886084090909093,0.42402840909090905,215448.509469697,0.5698124999999999,0.14966481198863638,0.1536685606060606,-10.949704545454546,0.04555795454545455,126.41971969696971,0.5406507575757575,36.46780303030303,0,1
canadian punk,0.022590899640984628,0.5095830978405759,219155.5599440149,0.844050764240647,0.12937200589278416,0.2404780662934329,-5.445108402203857,0.06412031991468942,133.259403252466,0.5944999022482894,46.19185550519862,10,1
canadian rock,0.10606744168213844,0.5014206074684613,235261.63440843864,0.776553067618463,0.079952139022003,0.18258407112991498,-6.337237940740539,0.056558362344206345,132.62857770764302,0.5125620143080364,46.27694242581965,4,1
canadian rockabilly,0.48425,0.5720000000000001,167300.0,0.85775,0.01525,0.38135,-7.1160000000000005,0.0809,108.023,0.7322499999999998,26.0,9,1
canadian singer-songwriter,0.47307597499131515,0.5630560181507179,236940.07101496082,0.46301257641559496,0.035412293589709785,0.18562595795122017,-11.70557874500727,0.04711872318025785,116.53976231789646,0.5194433632293024,42.15981068849737,7,1
canadian soundtrack,0.5980097881355932,0.26857302259887,210349.15960451975,0.3441899152542373,0.7712146829661016,0.11827860169491526,-16.005014830508475,0.042870409604519766,118.53900494350283,0.14951574858757063,46.597457627118644,2,1
cancion infantil mexicana,0.583,0.404,214327.0,0.3065,1.47e-06,0.22085,-13.142,0.10619999999999999,93.532,0.34895,61.5,0,1
cancion melodica,0.49754705946147226,0.5264554970292175,222185.1730998692,0.5150501039688588,0.003156736735297356,0.21077935334812367,-9.809322210968201,0.05773699736974566,113.25795803755379,0.5774388752623355,41.48648398246125,2,1
candomble,0.9,0.621,161373.0,0.758,0.00216,0.121,-9.981,0.106,87.435,0.695,14.0,6,0
candy pop,0.10571277575673677,0.5311141550413291,219782.9720039916,0.7680932664359295,0.027097188099440818,0.21960676044504854,-5.53629096194857,0.06569265140439054,131.8643305328471,0.5134957921460639,49.87491524013264,2,1
cantautor,0.4238512935716613,0.5473899086874895,238281.35149319618,0.539493271043771,0.008777348733967169,0.24211541580939971,-10.231716873652035,0.08738007391891262,121.2681907530761,0.5181103297258299,51.638077394529006,7,1
cante flamenco,0.675,0.601,172886.5,0.6245,0.806,0.0941,-10.517,0.0702,121.30600000000001,0.8234999999999999,25.5,2,1
canterbury scene,0.3172683473049826,0.4106649180884475,351502.95058781083,0.5619309545030133,0.3320354698544797,0.2146763373228079,-11.67497965580172,0.056196233872336805,117.44706782849505,0.40826869726678555,32.0883658008658,2,1
canto popular uruguayo,0.589,0.4920000000000001,359867.0,0.3720000000000001,5.75e-06,0.11,-14.603,0.0359,135.319,0.545,38.0,11,0
cantopop,0.5618801279714436,0.583074876585403,240935.80108351688,0.43980524163945217,0.0008673597708285866,0.1510365343915344,-10.12389231411863,0.03217094871015924,114.42233470545048,0.37945498405103656,43.85767955241639,7,1
canzone d'autore,0.5758854112554114,0.4587380952380953,247603.38268398264,0.42547554112554115,0.003747530116883117,0.15008603896103898,-11.574130735930735,0.06801041125541124,113.68393506493504,0.4459386147186147,47.61969696969697,9,1
canzone genovese,0.8771437151437151,0.49795559845559856,179515.38695838695,0.23936241956241955,0.1851671971192621,0.12903672243672246,-14.71144422994423,0.09409191334191336,122.05507571857572,0.5307253110253111,23.45345345345346,7,1
canzone napoletana,0.8808762382270824,0.4156797467981327,209067.63197428777,0.2750827437175472,0.11572181524945852,0.19956896160183876,-13.47012408574205,0.0714662696277148,109.10152732190102,0.40143488812731515,10.508156740144283,2,1
cape breton folk,0.955,0.557,180773.0,0.17800000000000002,0.0,0.27,-13.130999999999998,0.0436,65.959,0.41,0.0,11,1
cape town indie,0.561,0.342,275040.0,0.7,0.00121,0.0994,-5.955,0.0449,150.04,0.118,49.0,8,1
cape verdean folk,0.77875,0.61775,270966.75,0.455,0.00023080000000000005,0.146575,-11.742,0.035875,108.6985,0.607,52.5,4,1
carnatic,0.8313638019539659,0.5741634376552409,231563.6177347243,0.43536212949163766,0.313191107362146,0.21419234972677598,-11.445526577247888,0.0879761384335155,115.07014712700779,0.7308284484186124,6.9245736049014734,10,1
carnatic instrumental,0.7386666666666666,0.5616666666666666,191102.37037037036,0.4381481481481481,0.5158830081481481,0.32566666666666666,-13.860407407407406,0.07000740740740741,135.4136666666667,0.7748148148148148,4.0,0,1
carnatic vocal,0.9071213777115417,0.5501028315946348,318522.66823977476,0.3882308163603245,0.2535145293823481,0.21411356184798808,-11.422839708561021,0.09170745156482862,113.54914712700779,0.6809698625600263,9.106391786719655,10,1
cartoon,0.3719422108234127,0.6515997023809524,147950.234375,0.615891865079365,0.026805609811507935,0.20035391865079363,-8.526031994047619,0.15642676091269844,115.40462276785712,0.6984022817460317,40.12177579365079,7,1
cathedral choir,0.968,0.127,235200.0,0.0222,0.219,0.108,-28.677,0.0518,66.643,0.039,39.0,8,1
catstep,0.08980997028571429,0.5764600000000001,239883.69333333333,0.772874761904762,0.3025702539333333,0.1855944761904762,-5.120116190476191,0.08064847619047619,135.1030823809524,0.3353532380952381,55.95,11,1
ccm,0.24923298080398806,0.4871895666355583,274564.74149993755,0.602839903051748,0.008183328733953717,0.19776941373071316,-7.336017932881638,0.0506147497979046,121.5588442543206,0.3679868984086677,49.71789159997947,11,1
cedm,0.050909375,0.6090625,209046.75,0.819,6.231875e-06,0.10348750000000001,-4.35675,0.07418749999999999,141.3273125,0.5201687500000001,49.75,2,1
cello,0.7338409469696969,0.43262298701298696,223873.12899955438,0.2845987124395213,0.4371817135854342,0.14564505220269924,-15.344239526037688,0.056102606792717086,119.85363538483574,0.31611539311179015,26.013397631779984,7,1
celtic,0.645754535657119,0.4801112920489485,223925.03847766746,0.4341925310476633,0.10821849982164015,0.18680316186232832,-11.954695035970243,0.06077461456855912,117.4037847709498,0.5334915683999457,37.95113342993619,2,1
celtic harp,0.963,0.32299999999999995,352573.0,0.0679,0.522,0.327,-23.649,0.0369,145.44299999999996,0.263,37.0,4,0
celtic metal,0.0147078,0.4485714285714286,270862.7142857143,0.8941428571428571,0.0012593314285714286,0.26870714285714287,-4.802142857142857,0.07535,118.92907142857143,0.39385714285714285,57.35714285714286,7,0
celtic punk,0.17246778577764596,0.5231446977430747,188871.66448929478,0.8024313058713166,0.070038080675836,0.23664212076481628,-6.728991226133981,0.11334531163778831,134.36972092622227,0.7362166020582717,44.78693025052422,7,1
celtic rock,0.30723899991023995,0.515633528223788,224300.34634644142,0.6472186733174544,0.05341053131039786,0.1908123330281317,-8.85410925648396,0.06149610181118749,128.7807984311766,0.6114532228411248,44.99285565058719,7,1
cha-cha-cha,0.7809244444444444,0.5983955555555555,199949.12444444446,0.4348366666666667,0.13355607477777778,0.2124448888888889,-11.93662,0.059670333333333346,108.6402388888889,0.7842655555555554,12.94,7,1
chakra,0.9556250000000002,0.209625,468568.375,0.1337875,0.905875,0.1051125,-20.097375,0.036687500000000005,97.654,0.06025,47.5,4,0
chamber choir,0.9607631578947369,0.19215855263157897,314440.3092105263,0.17154453947368423,0.5207191521052632,0.17176842105263157,-19.813328947368426,0.043595723684210524,96.61584210526316,0.1281986842105263,35.868421052631575,2,1
chamber ensemble,0.858,0.292,169907.0,0.456,0.938,0.172,-14.098,0.0378,149.393,0.511,49.0,7,0
chamber folk,0.622,0.585,194963.33333333334,0.4676666666666667,0.08181598999999999,0.09313333333333333,-10.123,0.04826666666666666,130.708,0.405,56.666666666666664,7,1
chamber orchestra,0.9053074898294848,0.3145261771336555,331524.1362660277,0.12014788182857687,0.6052689029597829,0.15384689876846658,-22.502323452033426,0.05059951448352728,97.93120469952234,0.23305210744455884,38.60646003328868,2,1
chamber pop,0.4679166334342645,0.522096899428451,247925.9646892694,0.4974891313605536,0.14729009357905476,0.16262891810664593,-10.255813862527939,0.04405059925634282,119.21679006862756,0.4022601657284328,50.70780530009027,7,1
chamber psych,0.3026272025537791,0.5145779938690963,257621.71936236098,0.5258343081928768,0.3158601090453163,0.1893348969985941,-11.776477594832425,0.047419986600370105,124.94740923351893,0.42387248057088384,48.082261224013465,7,1
champeta,0.1767675,0.610325,235787.45,0.7959,5.745e-07,0.15844500000000003,-6.3027999999999995,0.1158125,144.53934999999998,0.691775,62.4,11,1
channel islands indie,0.29200000000000004,0.7115,210080.0,0.603,0.00530239,0.1395,-7.1035,0.1245,99.39,0.601,69.0,10,1
channel pop,0.6411187499999998,0.52596875,203832.875,0.38221875000000005,6.494999999999998e-06,0.12031875,-7.8965625,0.04783125,136.015625,0.36846875000000007,58.125,11,1
chanson,0.5759145840355903,0.5385393325374962,217291.7439913507,0.44766060114968603,0.048282873935053754,0.18578952257182815,-11.12303435877955,0.06453121967188752,113.97784601881055,0.5199295465892393,39.68514935729761,7,1
chanson paillarde,0.3844923076923077,0.6566923076923078,184328.15384615387,0.5980769230769231,0.004805058461538461,0.15933076923076922,-8.422076923076922,0.04952307692307693,120.9803076923077,0.7243076923076923,42.07692307692308,9,0
chaotic hardcore,0.078029625,0.42775,169739.08333333334,0.7560000000000001,0.003201263333333333,0.20675,-6.156083333333332,0.11878333333333334,123.71825000000001,0.3165,42.25,10,1
charanga,0.7038551198257081,0.6170058823529412,245219.52004357296,0.48496427015250543,0.03686362122657953,0.12546318082788668,-10.49942091503268,0.09060045751633987,102.44424248366013,0.8167562091503268,27.8437908496732,7,1
charlotte nc indie,0.13598633333333332,0.5960000000000001,227207.33333333334,0.6786666666666666,0.00012333333333333334,0.16889999999999997,-7.6063333333333345,0.16386666666666666,114.98300000000002,0.4000000000000001,60.0,4,1
charlottesville indie,0.1323242857142857,0.5521428571428572,218845.57142857145,0.6622857142857143,1.324285714285714e-05,0.13989999999999994,-6.0431428571428585,0.0503,122.06642857142859,0.4041428571428572,54.0,6,1
chattanooga indie,0.8390000000000001,0.652,186600.0,0.303,0.0,0.0949,-14.67,0.0299,90.023,0.7490000000000001,49.0,7,1
chicago blues,0.5901454781403669,0.5632050305371072,232946.8054491781,0.46489267448787464,0.12666836428465497,0.17562043545910225,-11.945459197334227,0.06915174695760958,116.87413769724272,0.6581425618682951,26.453271588658957,0,1
chicago drill,0.22975392860187555,0.6716575447570333,222332.27706734868,0.6601946930946292,0.13454928404411765,0.20249635549872125,-6.186494650468882,0.12440960251491903,121.91354859335038,0.4353761615515772,57.60453964194373,1,1
chicago hardcore,0.013212403535353535,0.3430328282828283,223431.62121212122,0.9065530303030304,0.08079976310606062,0.2187318181818182,-7.6124671717171735,0.0692060606060606,125.02868686868686,0.48406565656565653,38.631313131313135,11,0
chicago house,0.05530790256410256,0.7268621794871795,326312.8846153846,0.7204807692307692,0.25434178115384615,0.15001794871794874,-9.56055448717949,0.0691551282051282,125.51084615384616,0.6369224358974359,45.58012820512821,11,1
chicago indie,0.20434866454581832,0.5451100640256101,208297.5343937575,0.6420932973189276,0.139471559869948,0.22272198679471789,-8.175533133253301,0.0848747018807523,127.32866184473791,0.5207049219687875,48.85834333733494,2,1
chicago pop punk,0.14924999999999997,0.387,178855.5,0.81375,0.0,0.207475,-4.617000000000001,0.063725,152.2775,0.43525,50.75,6,1
chicago punk,0.045419160845295056,0.4521437827523354,187969.71331738433,0.8432309751651857,0.062115197539018,0.19890830627705627,-6.558398040555936,0.08574508002961949,137.00935990544545,0.5915937998405104,40.76169115971748,8,1
chicago rap,0.18769998386355255,0.6689818418058848,240090.92039705478,0.6572736588927074,0.03597389089881526,0.20509297665927717,-6.990699364320917,0.19422569376689489,118.62540348527884,0.5045183046321174,54.15271808749522,1,1
chicago soul,0.49461738494371393,0.566280508402403,210115.69540146762,0.5118301538102689,0.01183961556657251,0.22143725142210255,-10.342270962318185,0.05450011716239338,117.970352532039,0.7006670980979394,31.860693832560845,7,1
chicano punk,0.0762477787878788,0.4352095959595959,161833.62878787878,0.8695176767676768,0.21096130979797978,0.26767727272727276,-6.616378787878788,0.09172499999999999,126.94104292929292,0.5633383838383837,33.78030303030303,11,1
chicano rap,0.17561417019635786,0.756708251635743,256554.802986707,0.6319654973527832,0.011131174465599757,0.17891467563613567,-7.289437525155306,0.17557511486060526,110.2463257558323,0.5929614275925129,43.38412420318051,7,1
chicha,0.5017342232142856,0.6805535714285714,279731.3508928571,0.6567236607142857,0.06099348078571429,0.15453254464285712,-8.209735267857143,0.05372513392857142,116.83951830357144,0.8402169642857142,47.821875,1,1
chihuahua indie,0.729,0.7195,224713.0,0.447,0.0015651000000000003,0.3145,-10.8915,0.05545,143.58350000000002,0.48550000000000004,61.5,7,1
children's choir,0.9636060606060607,0.3562687878787879,209363.29090909092,0.28268151515151513,0.2281642147878788,0.2407036363636364,-15.956339393939393,0.048257272727272725,92.98394242424241,0.26068121212121215,18.5,9,1
children's folk,0.6725418055395932,0.675992730720607,138398.08260544765,0.33084265027008397,0.0013387921006206183,0.2162428226640616,-11.701316084358119,0.08555543328353064,114.42269342604295,0.6593440409148373,41.3445868291001,7,1
children's music,0.5670692631743385,0.6898342408649886,224236.9855437471,0.42885761806020506,0.036733320694610154,0.1861356894991309,-10.88810162172024,0.13435113410504368,115.18142527926138,0.6683446720753609,42.65321528851419,7,1
children's story,0.6748888888888889,0.6301666666666667,306963.55555555556,0.39672222222222225,4.950555555555555e-06,0.20803333333333332,-13.357611111111112,0.3539555555555556,94.04900000000002,0.6402222222222224,31.333333333333332,11,1
chilean hardcore,0.057216666666666666,0.6305555555555555,295830.44444444444,0.7487777777777779,0.0036203888888888883,0.12381111111111112,-7.744,0.0642777777777778,138.2841111111111,0.6677777777777778,54.33333333333334,11,1
chilean indie,0.5169966666666668,0.5654166666666667,292276.75,0.5286666666666666,0.16851935333333334,0.15258333333333332,-11.028833333333333,0.053491666666666667,111.04416666666667,0.5385833333333333,47.333333333333336,7,0
chilean rock,0.3032274848484849,0.5157294191919192,291201.2955808081,0.5678914141414142,0.06653796520707071,0.15130724747474747,-9.987237499999999,0.04687016414141415,125.42150997474748,0.5729630050505051,48.858333333333334,11,0
chill beats,0.000772,0.544,292950.0,0.833,0.812,0.491,-5.46,0.0275,109.996,0.211,49.0,10,1
chill guitar,0.9861785714285713,0.4237440476190476,174958.97023809524,0.10036166666666665,0.9152559523809525,0.11940595238095239,-23.594505952380956,0.04472202380952381,96.2799464285714,0.3139119047619048,46.523809523809526,4,1
chill lounge,0.9285,0.5385,145440.0,0.5605,0.00028581,0.2785,-8.872499999999997,0.095,125.5515,0.7759999999999999,0.5,8,1
chillhop,0.5351881130268199,0.7114621966794381,153448.69783950617,0.39241212217965105,0.4179997309195403,0.1668952405278842,-11.014432183908047,0.15504560238399318,96.71478102383996,0.5025176138782461,58.13684546615581,6,1
chillstep,0.1445985930735931,0.5190242424242424,254613.82727272724,0.6496880952380952,0.15221171624242424,0.12829199134199132,-6.517889826839826,0.07274199134199134,134.36500844155847,0.21248160173160177,57.63939393939393,11,0
chillwave,0.2553129982481442,0.5663804512421983,243771.05040497484,0.6317723951868081,0.3102870561672209,0.18702284980832418,-7.724255095707509,0.058809464937672785,119.63728762495867,0.4423357000512872,50.8699340652654,2,1
chinese audiophile,0.7432500000000001,0.53125,242923.25,0.34725,0.001540845,0.2552,-11.3705,0.038525000000000004,123.90799999999999,0.44625000000000004,48.75,11,1
chinese classical,0.9525,0.33799999999999997,244966.5,0.23265,0.9145000000000001,0.08715,-24.14,0.04135,127.1175,0.14055,20.5,2,1
chinese classical performance,0.9773333333333333,0.3333333333333333,210778.0,0.08997000000000001,0.8889999999999999,0.08933333333333332,-28.593000000000004,0.039200000000000006,96.02633333333334,0.303,52.333333333333336,7,0
chinese hip hop,0.359,0.409,280842.0,0.6779999999999999,4.76e-06,0.16699999999999998,-7.731,0.0878,89.96799999999998,0.168,76.0,9,1
