artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count
Héctor Lavoe,0.5586630769230769,0.5984307692307692,318799.58461538464,0.6829230769230771,0.0284283836923077,0.16779999999999998,-6.729984615384615,0.0465476923076923,108.69330769230768,0.7959076923076922,40.769230769230774,5,0,65
Sir John Barbirolli,0.9505384615384612,0.29112923076923075,390653.7230769231,0.17661723076923086,0.5279580681538462,0.17185230769230772,-18.086476923076926,0.050764615384615366,101.3152153846154,0.22354000000000002,7.123076923076923,2,1,65
Charles Münch,0.9061384615384618,0.2469092307692308,487526.55384615384,0.17468307692307694,0.7227876923076921,0.1707692307692308,-19.04390769230769,0.03985692307692306,100.58536923076922,0.1682215384615385,0.8923076923076924,2,1,65
Roger Desormière/Choeurs Yvonne Gouverné/Orchestre Symphonique de Paris,0.9407230769230764,0.3204723076923077,180714.5846153846,0.06141123076923076,0.11936062446153847,0.2749507692307692,-26.577153846153852,0.06613692307692308,97.94284615384615,0.13958461538461536,0.1076923076923077,2,1,65
Roger Desormiere,0.9407230769230764,0.3204723076923077,180714.5846153846,0.06141123076923076,0.11936062446153847,0.2749507692307692,-26.577153846153852,0.06613692307692308,97.94284615384615,0.13958461538461536,0.1076923076923077,2,1,65
Gorillaz,0.15616701230769234,0.6530461538461539,212082.63076923077,0.6873384615384619,0.2230361215384615,0.2213938461538462,-7.1441538461538485,0.09487384615384617,125.1082153846153,0.6136215384615386,54.030769230769224,0,1,65
ANTONIS NTALGKAS,0.9719230769230766,0.4801230769230769,189457.13846153847,0.4017538461538463,0.5364820963076926,0.1798553846153846,-10.93856923076923,0.06879076923076925,107.39844615384615,0.6813076923076924,0.015384615384615384,9,1,65
Robert Johnson,0.958123076923077,0.6861384615384617,159196.13846153847,0.16754923076923078,0.0024329576923076924,0.13797846153846155,-13.550830769230766,0.08213692307692308,105.88184615384615,0.5023076923076922,22.446153846153845,9,1,65
Jason Aldean,0.15851892307692306,0.5390923076923076,218699.2,0.7340923076923079,5.4271384615384615e-05,0.1687353846153846,-4.881523076923076,0.0403369230769231,137.20084615384616,0.4942769230769231,54.41538461538462,7,1,65
Frank Ocean,0.5015824615384615,0.5829384615384615,214667.66153846157,0.4760938461538462,0.056786166153846164,0.2040476923076924,-9.657538461538463,0.16271384615384618,116.25784615384615,0.4021015384615385,63.55384615384615,8,1,65
My Chemical Romance,0.07759726153846151,0.39687692307692296,218492.29230769235,0.8560969230769231,0.03825825584615384,0.21984,-5.165076923076922,0.08316307692307694,132.84710769230765,0.3601830769230769,56.43076923076922,2,1,65
Orchestre Symphonique De Paris,0.9407230769230764,0.3204723076923077,180714.5846153846,0.06141123076923076,0.11936062446153847,0.2749507692307692,-26.577153846153852,0.06613692307692308,97.94284615384615,0.13958461538461536,0.1076923076923077,2,1,65
$uicideBoy$,0.12365661538461538,0.7696153846153847,148648.47692307693,0.6430153846153845,0.0424057296923077,0.1908646153846154,-6.5945846153846155,0.15747538461538466,119.75133846153848,0.2895830769230769,61.353846153846156,1,1,65
Cristian Vasile,0.9766000000000002,0.5246769230769228,183369.9846153846,0.2795076923076923,0.052921602000000005,0.3342738461538462,-13.170215384615386,0.05541384615384616,115.84676923076927,0.5085123076923078,0.4461538461538462,7,1,65
Stephen Sondheim,0.8509531249999998,0.4527500000000001,240051.859375,0.3255453125,0.004072759843749999,0.25905781250000004,-13.647046875,0.097715625,106.204140625,0.3861531249999999,26.15625,1,1,64
Kevin Gates,0.13887167187499996,0.73646875,204354.265625,0.679390625,0.00011952703124999998,0.186046875,-5.968718749999999,0.2464890624999999,131.16106250000004,0.50115625,57.265625,1,0,64
Jhené Aiko,0.4332518750000001,0.5436093749999998,226370.9375,0.4826859375,0.0081785984375,0.174346875,-9.479718749999998,0.15740156250000004,107.458359375,0.3807046874999999,61.75,1,0,64
Johann Strauss II,0.912984375,0.4019999999999999,322220.140625,0.16092187499999994,0.22781798531250005,0.20055937500000004,-18.819515625,0.149565625,107.548296875,0.3081312500000001,5.328125,2,1,64
Fats Waller,0.8783906249999999,0.6800937499999999,181791.421875,0.21686718750000006,0.28568196046875005,0.1726609375,-17.423125,0.08397343750000003,114.09303125,0.647703125,11.328125,0,1,64
Bon Jovi,0.0586729078125,0.448296875,292381.4375,0.8431718750000002,0.00732118,0.18718749999999995,-4.63440625,0.04655468750000001,126.85868750000002,0.4607656250000001,49.546875,2,1,64
Pitbull,0.07442359374999999,0.7481249999999996,232153.21875,0.8055312499999999,0.0009122125,0.2512125000000001,-5.067984375000001,0.14986875000000002,120.01014062500002,0.7116406250000001,58.75,1,1,64
Tommy Dorsey,0.90678125,0.5377031250000001,199806.625,0.3393109375,0.4468526124999999,0.31574375000000005,-12.319578124999998,0.09533437500000004,131.940578125,0.6474921875000003,8.796875,5,1,64
Jack Teagarden,0.8942031250000003,0.6215156250000003,194478.609375,0.286046875,0.3733117323437501,0.14829218749999998,-14.075609375,0.1181671875,120.26273437499997,0.6290937499999998,5.046875,8,1,64
Carlo Buti,0.98371875,0.4493125,188851.28125,0.1957578125,0.054524552187500006,0.16791875000000006,-14.904234375,0.05608281250000001,107.813171875,0.480265625,0.78125,2,1,64
Maná,0.191328125,0.6488281250000002,276980.28125,0.791359375,0.011538772343749995,0.15488593750000004,-5.497750000000003,0.03504375,126.865671875,0.6947187500000004,52.53125,7,1,64
Traditional,0.95725,0.4026718750000001,178552.515625,0.1945640625,0.09154574,0.16349375,-18.209640625,0.069946875,100.53009375,0.3687125,9.203125,5,1,64
Soda Stereo,0.1359941625,0.5775312499999998,266842.15625,0.774328125,0.1523289921875,0.274209375,-6.595406249999999,0.044148437500000005,116.180109375,0.5629109375,50.0,4,1,64
Gene Autry,0.8062656249999999,0.5868906250000001,153701.390625,0.3022390625000001,0.0601846478125,0.2756562500000001,-12.286078125,0.05358281250000002,128.91064062499998,0.7552812500000003,7.765625,10,1,64
The Kingston Trio,0.7445156249999999,0.5614531249999999,164010.421875,0.3791859375000001,0.003786672031249999,0.2343234375,-13.754484375000002,0.1313203125,126.16746874999995,0.6239218750000001,17.78125,7,1,64
Fausto Cleva,0.9736507936507935,0.2832222222222222,233560.65079365077,0.2339476190476191,0.0661413868253968,0.1996174603174604,-13.97679365079365,0.04857936507936506,109.44734920634924,0.1400650793650793,0.3492063492063492,4,1,63
Deftones,0.012276438253968257,0.3492380952380953,293897.5714285714,0.8294765111111112,0.26201961428571435,0.21654444444444448,-5.48211111111111,0.08372222222222223,116.34004761904762,0.2922031746031746,47.88888888888889,8,1,63
The Modern Jazz Quartet,0.804936507936508,0.5224126984126982,281014.126984127,0.211063492063492,0.16031261492063487,0.12184285714285716,-17.15122222222222,0.045146031746031726,110.82079365079365,0.407874603174603,16.38095238095238,0,1,63
Akon,0.12172719047619047,0.7395079365079364,236288.2857142857,0.6504920634920632,3.6224444444444454e-05,0.1850809523809524,-5.958269841269841,0.118815873015873,113.30474603174605,0.5661650793650793,52.53968253968254,7,1,63
José José,0.6259301587301589,0.4415079365079365,228535.87301587305,0.4246031746031746,0.004489183809523811,0.20709682539682545,-11.409412698412702,0.036430158730158715,118.22274603174604,0.38382222222222223,46.85714285714285,9,1,63
Donald Byrd,0.5830126984126983,0.5699523809523811,409808.4603174603,0.5496984126984126,0.25409684904761914,0.17909047619047616,-10.32528571428571,0.049893650793650816,116.86357142857143,0.6530793650793651,22.380952380952376,5,1,63
Halsey,0.2184212698412698,0.5808888888888889,208113.23809523808,0.6463492063492065,0.0001250963492063492,0.1764984126984127,-5.866682539682539,0.07362380952380952,121.32352380952385,0.4146619047619048,66.66666666666667,1,1,63
Arthur Lyman,0.600531111111111,0.4795079365079365,172207.0,0.216158253968254,0.4093255714285714,0.13776031746031747,-22.681095238095235,0.05494603174603175,124.06890476190472,0.3645444444444443,13.031746031746032,0,1,63
The Cars,0.10818492063492066,0.6635873015873014,237280.73015873012,0.6839047619047621,0.07165178984126984,0.17090476190476198,-9.657555555555554,0.036458730158730135,127.26893650793652,0.7680476190476192,39.80952380952381,4,1,63
Avenged Sevenfold,0.011142319047619049,0.4439206349206347,349280.7301587302,0.8871269841269843,0.021947885396825392,0.19430317460317464,-5.131920634920634,0.062284126984126977,139.7416031746032,0.3831158730158732,53.6984126984127,2,0,63
Eric Church,0.19763644444444453,0.5898412698412699,225286.4126984127,0.6709857142857142,0.004939821904761905,0.19274285714285716,-7.472079365079366,0.03988412698412699,113.97753968253969,0.6230317460317462,53.92063492063492,0,1,63
Hans Zimmer,0.506671746031746,0.2576523809523809,283236.5238095238,0.26021746031746035,0.7861556312698412,0.1564698412698413,-18.71660317460318,0.04190793650793651,109.75488888888887,0.09226825396825396,50.444444444444436,2,1,63
Breaking Benjamin,0.011845560161290323,0.4425645161290324,222574.2741935484,0.857354838709677,0.06944352903225808,0.14009516129032262,-4.660870967741936,0.06037096774193551,129.91437096774195,0.38437096774193547,51.693548387096776,0,1,62
The Strokes,0.1135891822580645,0.5119193548387097,220513.79032258067,0.7424193548387097,0.3817162806451613,0.161858064516129,-5.476822580645161,0.03933225806451614,125.81561290322577,0.5725790322580646,56.5,0,1,62
Oingo Boingo,0.1351356935483871,0.6343548387096773,253273.64516129036,0.7707741935483869,0.051444797903225814,0.18086451612903232,-11.62887096774194,0.04970645161290324,138.0842096774194,0.7860322580645162,31.677419354838708,5,1,62
Trippie Redd,0.2439890967741936,0.6943387096774198,181038.96774193546,0.5979032258064516,0.0062022164516129024,0.14591774193548387,-6.919274193548388,0.09395967741935482,123.57330645161294,0.40484516129032255,67.61290322580646,8,0,62
Rocío Dúrcal,0.578709677419355,0.5539999999999999,213307.51612903227,0.3634677419354839,0.000637415322580645,0.23597903225806444,-11.46666129032258,0.0392016129032258,123.49954838709677,0.6150967741935482,45.58064516129032,5,1,62
Dire Straits,0.3348900806451614,0.596758064516129,320018.38709677424,0.5763709677419355,0.26332068935483866,0.1695774193548387,-11.193322580645155,0.038985483870967744,122.26020967741938,0.5991419354838712,39.2258064516129,2,1,62
Post Malone,0.30527580645161284,0.6370322580645161,210983.4516129032,0.6253225806451613,0.010182741290322579,0.14451290322580648,-5.5999193548387085,0.08555645161290319,123.65917741935478,0.38783870967741935,73.69354838709677,5,1,62
Dion,0.6414822580645162,0.4683387096774194,158933.14516129033,0.4560370967741936,0.0006388227419354838,0.25733064516129034,-11.764967741935479,0.05076290322580641,114.8886451612903,0.6514193548387096,25.741935483870968,2,1,62
Alfred Cortot,0.9909032258064516,0.35685483870967744,135513.33870967742,0.12329435483870972,0.8734354838709676,0.14931451612903224,-21.624048387096767,0.04929516129032259,92.03420967741935,0.2536822580645161,1.870967741935484,8,1,62
Wisin & Yandel,0.18326388709677413,0.7599677419354836,222423.09677419355,0.7704354838709678,4.173306451612903e-05,0.2533774193548387,-5.576241935483868,0.14077258064516135,102.03683870967743,0.5919516129032257,41.20967741935485,11,0,62
Earl Scruggs,0.6492774193548385,0.5545483870967741,156022.96774193546,0.3956612903225807,0.07054082822580646,0.2340467741935484,-11.90033870967742,0.03777096774193548,123.54266129032257,0.7347903225806454,11.419354838709678,9,1,62
Queensrÿche,0.10015287741935487,0.4567903225806451,286294.4193548387,0.8929677419354837,0.06359356177419356,0.3108806451612903,-4.786370967741934,0.09656290322580646,120.87309677419351,0.2581016129032257,33.04838709677419,9,1,62
Lester Flatt,0.6735806451612903,0.5633064516129032,150988.56451612903,0.38822580645161303,0.05792160403225807,0.23218870967741936,-11.684548387096775,0.03738870967741935,124.10661290322578,0.7525161290322583,10.0,8,1,62
Tears For Fears,0.2235156451612903,0.5169032258064516,311999.1935483871,0.7142419354838713,0.17878758548387094,0.2648161290322581,-9.997951612903227,0.04141129032258065,115.494,0.5052999999999999,41.403225806451616,7,1,62
Soundgarden,0.02113142096774193,0.3658548387096776,281032.5322580645,0.8236451612903226,0.17406641064516135,0.18509838709677426,-7.060983870967741,0.052937096774193566,128.75585483870972,0.3942612903225807,41.30645161290322,9,1,62
Joe Cocker,0.4389722580645162,0.4816935483870968,264869.7903225807,0.5559935483870968,0.019545974516129033,0.3622516129032257,-10.359999999999996,0.04927258064516129,117.67435483870972,0.5476967741935485,37.32258064516129,5,1,62
Moneybagg Yo,0.0549961935483871,0.8262741935483872,172654.19354838712,0.6907903225806451,0.0008622206451612902,0.1528161290322581,-5.685225806451615,0.2496725806451613,134.80751612903222,0.5525483870967741,37.548387096774185,1,1,62
Roxy Music,0.21615351612903236,0.5381774193548388,265492.5967741936,0.7084677419354837,0.1551611720967743,0.16476612903225812,-7.60708064516129,0.0546306451612903,119.91630645161293,0.5608129032258065,38.11290322580645,0,1,62
Wilhelm Kempff,0.9797213114754096,0.3380901639344261,451993.34426229505,0.10889295081967212,0.4732565901639345,0.1907360655737705,-21.010344262295078,0.042518032786885256,92.53847540983608,0.20856229508196727,0.6885245901639344,9,1,61
Tito Puente,0.6768363196721309,0.5968196721311475,220481.75409836066,0.7361147540983608,0.26684966000000004,0.16432131147540988,-8.27498360655738,0.05347213114754099,114.8746229508197,0.7934754098360653,18.836065573770487,7,1,61
The Police,0.1269164098360656,0.5999016393442624,227773.0983606557,0.6871311475409838,0.101092017704918,0.1559639344262295,-9.23611475409836,0.08754098360655739,140.05500000000006,0.6584262295081967,48.13114754098361,2,1,61
Imagine Dragons,0.14860890163934432,0.5254098360655737,223578.42622950822,0.7205737704918033,0.01179211081967213,0.21667704918032787,-5.960360655737706,0.0663295081967213,126.1355573770492,0.3789852459016394,60.80327868852459,0,1,61
Johnny Horton,0.6672786885245902,0.622,150603.72131147538,0.4711803278688526,2.0552459016393447e-05,0.2109737704918033,-13.003295081967213,0.05260655737704918,117.50981967213114,0.7679016393442624,26.754098360655735,4,1,61
The Clancy Brothers,0.8675081967213116,0.6337704918032787,154021.34426229508,0.35992819672131143,0.017153477213114755,0.3633868852459017,-13.705459016393435,0.2000016393442624,112.06670491803276,0.6356229508196725,16.934426229508198,0,1,61
Blossom Dearie,0.9045409836065572,0.5712950819672131,186311.26229508198,0.1420606557377049,0.017888599016393444,0.15256229508196725,-18.6374262295082,0.06914918032786885,106.64039344262292,0.4067540983606559,25.393442622950822,5,1,61
Orchestra Sinfonica e Coro di Torino della RAI,0.9726393442622948,0.3912622950819673,226062.83606557376,0.1958344262295082,0.08110990819672133,0.19244262295081965,-16.06686885245902,0.07088196721311474,97.58986885245899,0.22093278688524592,0.016393442622950817,10,1,61
Jeezy,0.0628337098360656,0.6354098360655738,255119.6557377049,0.7196885245901637,0.0019779762295081965,0.2314262295081967,-6.322967213114756,0.17532622950819673,121.67293442622947,0.4340639344262295,48.95081967213114,1,1,61
Ween,0.28927592950819675,0.625032786885246,198763.96721311475,0.5531836065573771,0.1439416806557377,0.1967950819672132,-10.83054098360656,0.061577049180327866,124.18181967213114,0.6170754098360656,37.475409836065566,7,1,61
311,0.022413531147540997,0.6188688524590162,205666.0,0.8200655737704919,0.012122383442622951,0.1660245901639345,-7.354754098360656,0.06582459016393445,132.57375409836072,0.6162065573770492,40.0,9,1,61
M. S. Subbulakshmi,0.9575573770491804,0.4731311475409837,231514.29508196726,0.3359278688524591,0.20743583098360646,0.2527491803278688,-11.454459016393445,0.07978196721311479,110.15622950819672,0.6015573770491803,1.1147540983606556,7,1,61
Kansas,0.12933998360655735,0.42680327868852463,302659.6393442623,0.6904262295081964,0.02609796606557377,0.2553377049180328,-7.517475409836062,0.052288524590163935,125.32029508196722,0.5902459016393442,33.311475409836056,9,1,61
G. M. Durrani,0.9696885245901634,0.5746557377049181,196738.83606557376,0.2903688524590164,0.3152745667213115,0.24948360655737706,-11.152590163934429,0.16127868852459015,109.67903278688529,0.7136721311475412,0.049180327868852465,9,1,61
Janet Jackson,0.2319350459016393,0.7122295081967214,285020.2131147541,0.7012950819672131,0.06656747819672132,0.20510491803278685,-8.332163934426232,0.061809836065573776,112.4357049180328,0.600411475409836,44.34426229508197,1,1,61
Kool & The Gang,0.22035868852459015,0.6960819672131147,275949.5409836065,0.545,0.12271814459016395,0.12692131147540986,-12.782114754098366,0.06253278688524593,110.97188524590159,0.7315770491803278,39.885245901639344,11,1,61
DEVO,0.1967037704918033,0.6704098360655738,187304.86885245898,0.6531311475409836,0.17701647950819668,0.14025737704918034,-11.738918032786886,0.07602622950819674,142.66496721311475,0.7558032786885246,30.91803278688525,9,1,61
Arctic Monkeys,0.07526688833333338,0.4730833333333333,201963.36666666667,0.7636833333333333,0.04615651666666667,0.18246166666666672,-6.317050000000003,0.06167166666666667,126.41255000000004,0.5675733333333332,53.18333333333333,11,1,60
Todd Rundgren,0.32271789999999995,0.4803833333333334,204737.3333333333,0.5617500000000001,0.07194260783333332,0.2455000000000001,-10.676283333333336,0.053635,120.80361666666664,0.5932833333333334,29.91666666666667,5,1,60
Glen Campbell,0.4031905000000001,0.4623999999999999,176417.7,0.4694166666666667,0.005660662833333334,0.1853883333333333,-10.611883333333337,0.04019166666666667,120.20830000000002,0.5426666666666669,31.48333333333333,7,1,60
Weezer,0.0613863675,0.46035,209203.0833333333,0.7905833333333331,0.03505835733333334,0.1943816666666668,-5.652350000000001,0.048538333333333336,122.63164999999998,0.5026833333333333,48.11666666666667,6,1,60
Tommy Makem,0.8739833333333334,0.6295833333333333,156334.36666666667,0.3398353333333333,0.017949415333333333,0.3619583333333333,-14.04596666666666,0.1933700000000001,112.36843333333331,0.6289333333333337,16.266666666666666,0,1,60
Noor Jehan,0.9607833333333332,0.5022666666666668,194763.75,0.2442899999999999,0.4952787603333334,0.21411833333333335,-12.528633333333335,0.10220333333333337,111.17894999999996,0.6139833333333332,0.3333333333333333,9,1,60
Stevie Nicks,0.212101,0.5669166666666666,267629.9333333333,0.6473666666666666,0.008173542333333332,0.2905383333333333,-9.247833333333334,0.03644833333333334,120.5299,0.5215750000000001,40.0,9,1,60
Cheap Trick,0.08976604999999999,0.4717666666666668,243580.26666666663,0.7866833333333332,0.11617691483333333,0.3420983333333332,-9.42205,0.05035166666666667,138.99178333333336,0.5656966666666666,34.2,9,1,60
Dionne Warwick,0.5998366666666666,0.5674833333333332,210819.61666666667,0.4089116666666666,0.00011579499999999997,0.22079000000000004,-11.512466666666672,0.040928333333333324,115.80538333333332,0.5181133333333332,34.06666666666667,0,1,60
The Jackson 5,0.3688665,0.5750166666666666,203862.6833333333,0.6690999999999998,0.013253505833333335,0.28158999999999995,-8.615933333333334,0.04864833333333333,115.04266666666665,0.7472499999999997,37.6,8,1,60
Etta James,0.6556666666666666,0.4845333333333334,197483.21666666667,0.4318749999999999,0.0012001513333333336,0.29940500000000003,-9.920166666666663,0.04508333333333333,117.31063333333331,0.5278166666666668,32.583333333333336,5,1,60
Louis Prima,0.612833333333333,0.6418833333333337,179427.2,0.4556000000000001,0.010239111499999998,0.19472666666666666,-10.449433333333333,0.14069833333333334,122.41476666666668,0.7923666666666666,25.466666666666665,7,1,60
Heart,0.2399689000000001,0.4984500000000001,257181.66666666663,0.547335,0.035625129500000005,0.21029000000000006,-12.601666666666668,0.042224999999999985,126.5989,0.4907016666666666,37.41666666666666,9,1,60
Alfred Newman,0.6799898305084748,0.15635423728813558,200277.77966101692,0.2374135593220339,0.6980669491525427,0.19148983050847465,-16.558084745762713,0.03717457627118645,97.44508474576271,0.09403898305084747,1.5084745762711864,7,1,59
Coro Del Teatro Alla Scala Di Milano,0.9712033898305084,0.2798203389830509,227382.61016949156,0.21704576271186446,0.21142644661016946,0.22452203389830505,-15.693220338983052,0.055386440677966116,91.45837288135596,0.15963728813559325,8.101694915254237,2,1,59
A Boogie Wit da Hoodie,0.24032084745762716,0.7159491525423728,197567.4406779661,0.6207457627118644,3.7016949152542365e-06,0.15584576271186448,-6.76008474576271,0.21446949152542366,124.82637288135595,0.4932881355932204,66.7457627118644,5,0,59
Chance the Rapper,0.2642554237288136,0.6529661016949153,235273.72881355928,0.5632711864406781,1.8142542372881355e-05,0.1864661016949153,-7.628525423728813,0.2546762711864408,116.80800000000002,0.5346271186440679,61.135593220338976,1,1,59
Toby Keith,0.26102542372881365,0.6243728813559323,215462.33898305087,0.7678474576271185,0.001294069661016949,0.20725254237288127,-5.455237288135592,0.042762711864406784,125.9754406779661,0.6287796610169493,48.98305084745762,7,1,59
Howard Shore,0.8504237288135595,0.1581881355932203,250014.45762711862,0.14333949152542372,0.7805380977966101,0.13109661016949156,-21.233338983050853,0.04204745762711864,96.99477966101696,0.07326949152542374,48.08474576271186,2,0,59
Joan Baez,0.7560847457627118,0.4561186440677967,229458.7118644068,0.21975084745762705,0.00025221796610169496,0.2264830508474577,-15.408406779661027,0.046711864406779664,119.26823728813557,0.400972881355932,30.661016949152547,11,1,59
Too $hort,0.07563649152542375,0.8467457627118646,306780.406779661,0.510677966101695,0.03491039525423728,0.1668728813559322,-9.576237288135594,0.2591271186440678,105.79272881355934,0.5500508474576271,42.23728813559322,1,1,59
America,0.4756474576271185,0.5477457627118643,207708.9491525424,0.4170745762711865,0.024640930508474573,0.13387288135593214,-13.470355932203393,0.036877966101694915,118.14938983050848,0.5154355932203389,39.96610169491525,7,1,59
Demi Lovato,0.1711836338983051,0.5426779661016948,208355.7627118644,0.6823898305084746,1.2475762711864405e-05,0.17954576271186445,-5.431084745762713,0.06436271186440679,132.26288135593222,0.4873559322033899,60.525423728813564,8,1,59
Antonino Votto,0.9782033898305084,0.34801694915254244,210780.08474576272,0.1311949152542373,0.03519779491525424,0.2637542372881356,-18.394762711864413,0.06285084745762712,95.36852542372884,0.211171186440678,8.966101694915254,7,1,59
Nancy Wilson,0.7646779661016953,0.5059491525423728,186273.35593220335,0.2754203389830508,0.03319068,0.16779830508474575,-13.243881355932205,0.04442033898305085,109.10344067796612,0.3943084745762713,18.8135593220339,8,1,59
LL Cool J,0.09726118644067802,0.7808813559322036,264941.8305084745,0.6120677966101695,0.07687498322033899,0.19098135593220333,-11.113254237288137,0.24351186440677966,117.45638983050848,0.6351186440677966,40.288135593220346,10,0,59
Dan Fogelberg,0.5525830508474574,0.4776440677966101,268100.1016949153,0.348113559322034,0.03647528796610169,0.14180169491525427,-15.714186440677965,0.030693220338983043,121.46822033898307,0.44570677966101707,30.440677966101696,0,1,59
Glenn Miller,0.9094137931034484,0.5642931034482759,194223.55172413797,0.2672586206896552,0.3532574827586206,0.22165344827586206,-14.4211724137931,0.07709482758620691,121.30956896551723,0.5820224137931036,24.517241379310345,3,1,58
Buddy Holly,0.5444706896551723,0.5879827586206897,131627.60344827586,0.5604189655172412,0.049689242758620696,0.1740793103448276,-9.51174137931035,0.04550517241379309,120.25317241379312,0.7302758620689657,32.53448275862069,9,1,58
Glyndebourne Festival Orchestra,0.9813275862068964,0.4962758620689655,158532.1551724138,0.0916896551724138,0.03670260137931035,0.25064999999999993,-23.42156896551724,0.18013103448275858,107.32094827586208,0.3718551724137932,11.844827586206893,7,1,58
The Black Keys,0.2668561034482758,0.5016724137931035,214886.8620689655,0.6963275862068966,0.10905962896551727,0.18056379310344828,-6.461551724137927,0.05616724137931033,123.00593103448277,0.5201724137931035,51.206896551724135,2,0,58
George Benson,0.5306206896551724,0.6309827586206898,298125.0172413793,0.4769655172413793,0.29523954327586205,0.1479172413793103,-12.854672413793102,0.04717931034482757,110.06787931034485,0.649155172413793,36.413793103448285,9,1,58
Clemens Krauss,0.8926724137931036,0.36618965517241375,330174.7413793103,0.18967758620689654,0.13797323224137933,0.2317672413793103,-19.21053448275861,0.061686206896551736,101.9171379310345,0.27573793103448274,0.0,7,1,58
Bernard Herrmann,0.7680172413793102,0.2554534482758622,134908.94827586206,0.19399310344827586,0.5572827586206897,0.15272241379310342,-19.56453448275862,0.04734655172413792,94.9725,0.14492068965517246,10.913793103448276,10,1,58
Connie Francis,0.7600172413793103,0.3990172413793105,168352.8620689655,0.3277896551724138,0.00021604586206896552,0.23723448275862075,-11.332724137931033,0.03388275862068965,106.05575862068967,0.4254034482758621,24.068965517241377,7,1,58
John Mellencamp,0.0894937931034483,0.6472758620689653,233938.67241379307,0.7799310344827589,0.012088394482758624,0.16472758620689654,-5.583603448275862,0.05227931034482759,125.57422413793104,0.7400689655172417,39.60344827586207,7,1,58
Keith Urban,0.2143644827586206,0.5981206896551722,241499.39655172412,0.7094827586206895,8.184120689655175e-05,0.1314586206896552,-6.630206896551725,0.038746551724137934,120.57837931034484,0.5886551724137931,52.293103448275865,2,1,58
Odetta,0.839656896551724,0.5275,196079.3620689655,0.3108277586206897,0.015468012931034484,0.18288275862068964,-10.148982758620688,0.07309137931034483,118.53505172413796,0.541,14.189655172413795,0,1,58
Georgia Mitaki,0.9489122807017544,0.4596491228070176,196887.0701754386,0.4557192982456139,0.3586736350877193,0.2699140350877193,-9.56361403508772,0.04945438596491228,100.3800175438597,0.724280701754386,0.0,2,0,57
Britney Spears,0.15513650877192978,0.7340350877192983,222527.2807017544,0.7696491228070175,0.002988455263157895,0.2197438596491228,-4.934736842105265,0.06830526315789474,115.01828070175443,0.7278070175438598,57.07017543859649,5,1,57
Katy Perry,0.10743535087719297,0.6528596491228069,219700.29824561407,0.7437017543859649,3.190736842105263e-05,0.2024456140350878,-5.068719298245614,0.056975438596491214,130.05066666666667,0.5986140350877193,62.771929824561404,5,1,57
TOOL,0.1355816350877193,0.38614035087719306,365593.24561403506,0.6151298245614034,0.5922946678947371,0.17495614035087725,-12.065578947368419,0.09705789473684212,122.63240350877192,0.27123859649122795,54.75438596491228,9,1,57
Serge Gainsbourg,0.43774732105263175,0.5775754385964913,168900.08771929823,0.4137368421052632,0.06541795807017542,0.16400877192982455,-14.092473684210525,0.07361052631578949,110.08584210526313,0.6321052631578948,32.29824561403509,0,1,57
DaBaby,0.09730052631578948,0.8384385964912278,167633.70175438595,0.6550000000000001,3.592982456140351e-07,0.15709824561403507,-5.689263157894737,0.27881228070175434,129.81496491228071,0.6285438596491228,69.08771929824562,1,1,57
J.J. Cale,0.5059824561403508,0.7148070175438597,177475.80701754388,0.36058421052631584,0.3725480228070175,0.12818596491228074,-16.70631578947369,0.04519649122807017,115.0391403508772,0.7098157894736841,39.80701754385965,0,1,57
Diana Ross,0.3661231578947369,0.5654561403508772,259476.6842105263,0.6108228070175439,0.011117872105263158,0.20885438596491224,-9.172157894736845,0.05421403508771931,115.09236842105264,0.5850438596491229,38.94736842105263,5,1,57
South Park Mexican,0.1085546140350877,0.7408245614035089,286332.82456140354,0.6347894736842103,0.014320827894736841,0.16261228070175432,-6.158508771929827,0.14691403508771933,113.32298245614037,0.462982456140351,43.96491228070175,7,1,57
Three Days Grace,0.018476123333333327,0.44863157894736855,213963.68421052632,0.8287719298245613,9.369122807017544e-06,0.18278947368421056,-4.832315789473684,0.045801754385964906,136.93792982456142,0.3939315789473685,54.157894736842096,2,1,57
Shinedown,0.07616250192982457,0.44933333333333336,231703.0,0.8155964912280701,0.0008544364912280702,0.16183508771929825,-4.3287894736842105,0.05184912280701755,133.8156666666667,0.3272280701754386,52.807017543859644,2,1,57
Godsmack,0.025062234385964912,0.4381578947368421,252196.80701754388,0.8273508771929823,0.05387865228070175,0.1805736842105264,-5.818035087719298,0.06822631578947369,124.60526315789473,0.4408947368421054,47.45614035087719,7,1,57
2 Chainz,0.10672,0.7627192982456138,254415.2807017544,0.6305438596491229,0.0009713892982456141,0.2131438596491228,-6.122894736842105,0.22575614035087724,124.28531578947359,0.4437035087719299,59.350877192982466,1,1,57
Camilo Sesto,0.5749,0.4348947368421052,229385.84210526317,0.5463157894736843,0.007050389122807019,0.18662280701754388,-8.59619298245614,0.0523140350877193,126.82021052631576,0.5044807017543862,42.40350877192982,0,1,57
Twenty One Pilots,0.17909122807017544,0.6454035087719301,239889.35087719298,0.6183877192982457,0.010101962982456138,0.15676140350877196,-6.8647719298245615,0.0620561403508772,119.15231578947369,0.4655263157894736,66.70175438596492,7,1,57
